seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
199,12,12,1.0,626.991,7523.894,351,28,16,0.4139,
200,10,10,1.0,750.078,7500.781,326,22,12,0.4144,
201,10,10,1.0,766.917,7669.174,360,14,4,0.4141,
202,16,16,1.0,486.262,7780.193,224,21,5,0.2768,
203,10,10,1.0,763.674,7636.739,321,25,15,0.3519,
204,13,13,1.0,602.745,7835.682,354,27,14,0.4602,
205,13,13,1.0,550.542,7157.042,323,20,7,0.4487,
206,10,10,1.0,761.28,7612.8,321,27,17,0.5959,
207,14,14,1.0,520.358,7285.011,279,20,6,0.3815,
208,12,12,1.0,610.985,7331.814,275,23,11,0.3551,
209,14,14,1.0,524.453,7342.344,299,23,9,0.3012,
210,13,13,1.0,529.766,6886.96,266,16,3,0.3251,
211,14,14,1.0,519.812,7277.368,290,20,6,0.2507,
212,13,13,1.0,626.577,8145.505,270,65,52,0.2259,
213,11,11,1.0,685.817,7543.991,351,21,10,0.3794,
214,14,14,1.0,520.158,7282.218,294,28,14,0.2454,
215,10,10,1.0,752.822,7528.223,337,15,5,0.3402,
216,16,16,1.0,460.438,7367.012,250,34,18,0.1978,
217,12,12,1.0,617.689,7412.274,323,38,26,0.4427,
218,12,12,1.0,608.065,7296.776,302,23,11,0.3518,
219,15,13,0.866667,809.334,10521.336,285,213,200,0.3378,
220,15,15,1.0,474.266,7113.988,238,21,6,0.3338,
221,11,11,1.0,763.232,8395.547,328,17,6,0.313,
222,16,16,1.0,488.484,7815.743,264,29,13,0.1981,
223,12,12,1.0,603.263,7239.158,312,23,11,0.3296,
224,10,10,1.0,735.117,7351.167,344,31,21,0.3977,
225,15,15,1.0,538.891,8083.367,289,31,16,0.2264,
226,13,13,1.0,565.468,7351.085,314,18,5,0.3527,
227,13,13,1.0,580.381,7544.953,328,19,6,0.3007,
228,16,16,1.0,476.829,7629.262,221,31,15,0.2209,
229,14,14,1.0,518.932,7265.046,262,19,5,0.2946,
230,15,15,1.0,564.238,8463.569,291,41,26,0.2464,
231,16,16,1.0,484.577,7753.235,282,42,26,0.1942,
232,12,12,1.0,625.025,7500.298,294,20,8,0.2819,
233,15,15,1.0,514.487,7717.308,250,26,11,0.2378,
234,12,12,1.0,645.67,7748.045,331,14,2,0.309,
235,12,12,1.0,645.766,7749.197,325,25,13,0.4067,
