seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
109,12,12,1.0,635.406,7624.877,308,16,4,0.6536,
110,13,13,1.0,623.716,8108.31,304,40,27,0.4871,
111,16,16,1.0,536.685,8586.957,280,34,18,0.3596,
112,13,13,1.0,649.45,8442.853,276,23,10,0.5431,
113,10,10,1.0,824.355,8243.55,356,27,17,0.6784,
114,11,11,1.0,728.831,8017.139,305,13,2,0.6029,
115,12,12,1.0,599.553,7194.636,300,13,1,0.3909,
116,16,16,1.0,554.968,8879.491,223,37,21,0.568,
117,11,11,1.0,770.886,8479.742,300,15,4,0.6297,
118,15,15,1.0,539.333,8089.992,264,17,2,0.3912,
119,12,12,1.0,592.832,7113.982,300,15,3,0.3952,
120,14,14,1.0,535.998,7503.979,267,15,1,0.3459,
121,10,10,1.0,808.35,8083.496,320,22,12,0.5333,
122,14,14,1.0,557.855,7809.974,275,23,9,0.4262,
123,10,10,1.0,721.731,7217.314,368,12,2,0.4196,
124,12,12,1.0,641.113,7693.352,295,23,11,0.4291,
125,11,11,1.0,716.695,7883.645,300,29,18,0.4079,
126,14,14,1.0,593.328,8306.599,279,29,15,0.3796,
127,10,10,1.0,760.76,7607.6,340,11,1,0.3696,
128,16,16,1.0,534.903,8558.445,253,23,7,0.3453,
129,14,14,1.0,599.349,8390.881,268,19,5,0.3391,
130,14,14,1.0,568.73,7962.222,299,19,5,0.3478,
131,12,12,1.0,697.738,8372.854,361,21,9,0.4159,
132,13,13,1.0,607.639,7899.303,283,26,13,0.3936,
133,13,13,1.0,626.657,8146.536,312,32,19,0.4143,
134,13,13,1.0,704.284,9155.692,275,21,8,0.4334,
135,15,15,1.0,532.671,7990.063,289,37,22,0.3635,
136,14,14,1.0,641.578,8982.098,276,38,24,0.4582,
137,10,10,1.0,774.89,7748.896,349,18,8,0.379,
138,11,11,1.0,712.848,7841.329,360,14,3,0.3457,
139,10,10,1.0,808.473,8084.726,313,11,1,0.4086,
140,16,16,1.0,547.578,8761.247,252,37,21,0.4563,
141,14,14,1.0,565.577,7918.072,259,26,12,0.3793,
142,14,14,1.0,611.082,8555.146,283,25,11,0.3628,
143,11,11,1.0,779.243,8571.669,324,22,11,0.403,
144,13,13,1.0,579.677,7535.796,287,20,7,0.321,
145,16,16,1.0,614.421,9830.729,273,23,7,0.2985,
146,11,11,1.0,727.209,7999.298,331,16,5,0.4116,
147,14,14,1.0,539.492,7552.888,234,24,10,0.3742,
148,13,13,1.0,648.506,8430.583,293,32,19,0.4369,
149,10,10,1.0,796.14,7961.398,358,12,2,0.4569,
150,16,16,1.0,493.479,7895.669,228,23,7,0.3424,
151,15,15,1.0,564.742,8471.124,264,31,16,0.4354,
