seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
347,12,12,1.0,615.067,7380.808,283,27,15,0.3144,
348,16,16,1.0,481.941,7711.056,277,40,24,0.2442,
349,13,13,1.0,617.553,8028.191,300,32,19,0.2544,
350,12,12,1.0,639.093,7669.116,319,22,10,0.2671,
351,16,16,1.0,460.817,7373.079,242,21,5,0.1799,
352,12,12,1.0,611.214,7334.573,356,18,6,0.2544,
353,10,10,1.0,684.74,6847.403,327,12,2,0.3128,
354,11,11,1.0,731.685,8048.532,329,26,15,0.31,
355,11,11,1.0,698.794,7686.732,325,17,6,0.2925,
356,15,15,1.0,495.333,7429.991,265,26,11,0.1778,
357,11,11,1.0,655.562,7211.181,352,21,10,0.3688,
358,16,16,1.0,473.829,7581.257,269,23,7,0.1837,
359,10,10,1.0,754.269,7542.686,402,17,7,0.2977,
360,11,11,1.0,652.876,7181.639,308,16,5,0.2644,
361,14,14,1.0,539.99,7559.859,251,41,27,0.1792,
362,16,16,1.0,449.556,7192.893,279,24,8,0.2186,
363,16,16,1.0,465.968,7455.483,256,33,17,0.1483,
364,16,16,1.0,498.152,7970.428,227,36,20,0.1804,
365,15,15,1.0,481.583,7223.738,309,21,6,0.1865,
366,10,10,1.0,774.872,7748.719,344,18,8,0.2816,
367,10,10,1.0,750.63,7506.305,356,26,16,0.2517,
368,13,13,1.0,584.361,7596.694,313,25,12,0.2183,
369,16,16,1.0,496.923,7950.773,252,33,17,0.1807,
370,10,10,1.0,710.766,7107.665,320,25,15,0.2968,
371,12,12,1.0,662.632,7951.587,324,28,16,0.242,
372,10,10,1.0,835.172,8351.722,362,38,28,0.2658,
373,10,10,1.0,767.076,7670.764,366,20,10,0.3692,
374,12,12,1.0,602.05,7224.597,296,18,6,0.2922,
375,11,11,1.0,671.377,7385.144,313,21,10,0.2754,
376,15,15,1.0,480.925,7213.868,250,25,10,0.1765,
377,11,11,1.0,741.02,8151.216,325,34,23,0.3132,
378,10,10,1.0,763.729,7637.292,389,21,11,0.5337,
379,10,10,1.0,750.93,7509.301,370,21,11,0.3058,
380,11,11,1.0,670.255,7372.807,331,12,1,0.2721,
381,13,13,1.0,602.611,7833.937,297,20,7,0.2506,
382,10,10,1.0,775.384,7753.845,334,28,18,0.3955,
383,14,14,1.0,593.118,8303.657,309,37,23,0.2665,
384,15,15,1.0,527.057,7905.857,295,27,12,0.3306,
385,10,10,1.0,713.583,7135.825,377,17,7,0.5851,
386,14,14,1.0,520.259,7283.629,259,26,12,0.2366,
387,13,13,1.0,610.011,7930.14,297,20,7,0.2426,
388,16,16,1.0,503.289,8052.617,292,35,19,0.202,
389,15,15,1.0,513.031,7695.47,250,26,11,0.184,
390,14,14,1.0,583.525,8169.345,287,23,9,0.2081,
391,13,13,1.0,627.302,8154.923,333,26,13,0.2383,
392,14,14,1.0,561.635,7862.895,281,50,36,0.3229,
393,12,12,1.0,579.077,6948.922,301,19,7,0.2553,
394,11,11,1.0,688.627,7574.9,318,28,17,0.3727,
395,12,12,1.0,608.352,7300.222,342,31,19,0.3023,
396,10,10,1.0,752.758,7527.583,342,22,12,0.2881,
397,10,10,1.0,697.612,6976.121,327,15,5,0.3078,
398,13,13,1.0,532.529,6922.881,258,29,16,0.2463,
