seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
590,10,10,1.0,412.827,4128.266,126,10,0,0.0368,
591,14,14,1.0,306.831,4295.638,105,14,0,0.0538,
592,10,10,1.0,322.054,3220.54,105,10,0,0.0337,
593,12,12,1.0,292.519,3510.23,102,12,0,0.038,
594,11,11,1.0,340.705,3747.757,111,11,0,0.0477,
595,12,12,1.0,313.319,3759.828,105,12,0,0.0445,
596,13,13,1.0,284.288,3695.743,108,13,0,0.046,
597,10,10,1.0,409.401,4094.007,112,10,0,0.0375,
598,16,16,1.0,262.334,4197.345,104,16,0,0.0559,
599,15,15,1.0,292.577,4388.651,105,15,0,0.0563,
600,12,12,1.0,342.207,4106.487,126,12,0,0.0476,
601,11,11,1.0,322.991,3552.903,121,11,0,0.0336,
602,13,13,1.0,337.842,4391.949,114,13,0,0.0379,
603,11,11,1.0,364.362,4007.978,115,11,0,0.0349,
604,10,10,1.0,361.856,3618.558,117,10,0,0.0306,
605,11,11,1.0,359.498,3954.474,112,11,0,0.0276,
606,15,15,1.0,286.678,4300.168,104,15,0,0.057,
607,15,15,1.0,292.092,4381.374,94,15,0,0.0489,
608,11,11,1.0,352.128,3873.406,115,11,0,0.0358,
609,15,15,1.0,267.161,4007.416,108,15,0,0.0554,
610,13,13,1.0,335.424,4360.512,107,13,0,0.0397,
611,14,14,1.0,297.128,4159.788,107,14,0,0.0409,
612,16,16,1.0,256.041,4096.664,92,16,0,0.0632,
613,12,12,1.0,356.566,4278.793,115,12,0,0.0426,
