seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10752,13,13,1.0,548.346,7128.492,301,24,11,0.1933,
10753,16,16,1.0,389.297,6228.746,238,17,1,0.2077,
10754,10,10,1.0,756.954,7569.538,327,18,8,0.2886,
10755,16,16,1.0,426.188,6819.011,255,25,9,0.1952,
10756,13,13,1.0,540.528,7026.867,278,29,16,0.2149,
10757,16,16,1.0,446.462,7143.389,248,34,18,0.174,
10758,14,14,1.0,527.104,7379.453,273,26,12,0.1812,
10759,10,10,1.0,679.37,6793.697,346,13,3,0.3682,
10760,10,10,1.0,712.044,7120.436,357,19,9,0.3823,
10761,13,13,1.0,553.63,7197.187,333,13,0,0.2996,
10762,16,16,1.0,495.698,7931.169,289,40,24,0.2377,
10763,12,12,1.0,584.817,7017.806,294,22,10,0.419,
10764,10,10,1.0,732.882,7328.825,355,23,13,0.3472,
10765,14,14,1.0,560.435,7846.092,299,32,18,0.2702,
10766,16,16,1.0,459.273,7348.373,259,25,9,0.1602,
10767,12,12,1.0,570.084,6841.01,293,25,13,0.2265,
10768,13,13,1.0,545.183,7087.375,305,22,9,0.2599,
10769,11,11,1.0,673.831,7412.143,360,28,17,0.2845,
10770,12,12,1.0,613.516,7362.197,335,18,6,0.2238,
10771,14,14,1.0,479.85,6717.901,249,22,8,0.1904,
10772,12,12,1.0,570.444,6845.327,329,14,2,0.2555,
10773,16,16,1.0,454.055,7264.873,265,23,7,0.2121,
10774,16,16,1.0,485.216,7763.463,259,52,36,0.2175,
10775,13,13,1.0,524.216,6814.809,301,20,7,0.2911,
10776,13,13,1.0,521.349,6777.541,278,16,3,0.2693,
10777,11,11,1.0,662.452,7286.972,329,14,3,0.3427,
10778,14,14,1.0,473.828,6633.587,273,16,2,0.1862,
10779,11,11,1.0,669.296,7362.255,347,13,2,0.2352,
10780,10,10,1.0,676.916,6769.16,361,15,5,0.3922,
10781,14,14,1.0,511.915,7166.813,276,25,11,0.2366,
10782,14,14,1.0,521.824,7305.531,312,25,11,0.2562,
10783,10,10,1.0,669.063,6690.632,317,15,5,0.3182,
10784,12,12,1.0,593.803,7125.632,309,14,2,0.2151,
10785,11,11,1.0,644.843,7093.274,314,16,5,0.2327,
10786,16,16,1.0,466.712,7467.391,253,35,19,0.1341,
10787,16,16,1.0,452.56,7240.96,268,30,14,0.1375,
10788,15,15,1.0,518.453,7776.794,302,20,5,0.1816,
10789,15,15,1.0,485.348,7280.214,257,25,10,0.1775,
10790,10,10,1.0,742.713,7427.129,370,21,11,0.2202,
10791,13,13,1.0,514.242,6685.146,276,15,2,0.1944,
10792,16,16,1.0,472.724,7563.581,280,30,14,0.1523,
10793,16,16,1.0,423.002,6768.04,252,25,9,0.2322,
10794,12,12,1.0,623.914,7486.97,328,23,11,0.2394,
10795,14,14,1.0,552.183,7730.566,314,28,14,0.1598,
10796,16,16,1.0,434.462,6951.394,261,29,13,0.147,
10797,12,12,1.0,584.708,7016.491,304,17,5,0.2016,
10798,12,12,1.0,591.7,7100.4,310,21,9,0.2287,
10799,15,15,1.0,456.941,6854.117,275,32,17,0.157,
10800,13,13,1.0,533.1,6930.302,321,23,10,0.1793,
10801,16,16,1.0,446.56,7144.955,223,19,3,0.1485,
10802,13,13,1.0,563.736,7328.563,332,22,9,0.1841,
10803,16,16,1.0,479.991,7679.851,295,24,8,0.1341,
10804,15,15,1.0,422.785,6341.782,266,22,7,0.1763,
10805,14,14,1.0,514.907,7208.693,288,21,7,0.1885,
10806,14,14,1.0,521.733,7304.268,289,21,7,0.1913,
10807,16,16,1.0,446.774,7148.391,287,33,17,0.177,
10808,11,11,1.0,631.843,6950.268,322,13,2,0.2821,
10809,13,13,1.0,496.352,6452.579,314,16,3,0.2628,
10810,15,15,1.0,495.31,7429.644,288,23,8,0.1901,
10811,15,15,1.0,474.734,7121.008,288,18,3,0.179,
10812,12,12,1.0,588.162,7057.943,361,17,5,0.2533,
10813,10,10,1.0,690.213,6902.133,332,14,4,0.2907,
10814,12,12,1.0,552.88,6634.557,346,19,7,0.2273,
10815,14,14,1.0,484.431,6782.034,254,15,1,0.1966,
10816,14,14,1.0,513.997,7195.952,303,32,18,0.1803,
10817,10,10,1.0,722.226,7222.26,367,13,3,0.2138,
10818,16,16,1.0,455.489,7287.826,277,24,8,0.1363,
10819,14,14,1.0,503.117,7043.64,283,20,6,0.1649,
10820,14,14,1.0,491.739,6884.35,272,23,9,0.1755,
10821,15,15,1.0,517.762,7766.424,329,26,11,0.1721,
10822,16,16,1.0,458.819,7341.111,271,20,4,0.1552,
10823,13,13,1.0,540.492,7026.4,271,18,5,0.1968,
10824,13,13,1.0,599.962,7799.5,350,41,28,0.2035,
10825,16,16,1.0,402.343,6437.492,258,16,0,0.1706,
10826,11,11,1.0,653.55,7189.051,347,22,11,0.2125,
10827,13,13,1.0,534.429,6947.572,304,18,5,0.1926,
10828,16,16,1.0,454.494,7271.897,289,27,11,0.1849,
10829,13,13,1.0,527.153,6852.994,293,20,7,0.2166,
10830,14,14,1.0,546.354,7648.952,289,20,6,0.1999,
10831,12,12,1.0,639.541,7674.494,311,24,12,0.2459,
10832,15,15,1.0,448.81,6732.157,247,28,13,0.2054,
10833,11,11,1.0,667.056,7337.619,375,22,11,0.3633,
10834,12,12,1.0,577.491,6929.897,323,22,10,0.3669,
10835,15,15,1.0,507.665,7614.974,323,21,6,0.1932,
10836,15,15,1.0,432.45,6486.746,273,21,6,0.2293,
10837,15,15,1.0,457.312,6859.673,261,25,10,0.1541,
10838,13,13,1.0,511.686,6651.922,273,14,1,0.2311,
10839,15,15,1.0,422.909,6343.64,258,17,2,0.208,
10840,14,14,1.0,516.91,7236.739,257,27,13,0.226,
10841,16,16,1.0,428.411,6854.572,291,17,1,0.1869,
10842,14,14,1.0,536.703,7513.836,279,28,14,0.1714,
10843,14,14,1.0,543.362,7607.073,294,32,18,0.1899,
10844,13,13,1.0,538.096,6995.244,274,21,8,0.1937,
10845,16,16,1.0,470.24,7523.846,291,50,34,0.1738,
10846,10,10,1.0,750.315,7503.147,374,18,8,0.3224,
10847,12,12,1.0,573.256,6879.071,299,15,3,0.2272,
10848,15,15,1.0,475.28,7129.195,257,31,16,0.2015,
10849,13,13,1.0,565.305,7348.963,293,14,1,0.2349,
10850,15,15,1.0,474.246,7113.688,245,23,8,0.1587,
10851,12,12,1.0,621.622,7459.47,300,19,7,0.2346,
10852,10,10,1.0,739.986,7399.864,337,21,11,0.2184,
10853,14,14,1.0,646.263,9047.686,332,134,120,0.1575,
10854,13,13,1.0,532.254,6919.305,295,18,5,0.2439,
10855,13,13,1.0,599.118,7788.528,290,42,29,0.2006,
10856,15,15,1.0,447.143,6707.14,275,18,3,0.1669,
10857,11,11,1.0,678.006,7458.065,329,23,12,0.2309,
10858,14,14,1.0,521.707,7303.899,281,16,2,0.1704,
10859,12,12,1.0,584.415,7012.977,320,14,2,0.1968,
10860,15,15,1.0,480.641,7209.608,239,27,12,0.1736,
10861,14,14,1.0,489.027,6846.379,326,24,10,0.2259,
10862,14,14,1.0,473.8,6633.2,255,15,1,0.1898,
10863,15,15,1.0,458.476,6877.142,284,17,2,0.1676,
10864,14,14,1.0,514.377,7201.279,330,25,11,0.1635,
10865,15,15,1.0,442.863,6642.941,224,17,2,0.1677,
10866,10,10,1.0,731.171,7311.715,387,11,1,0.2168,
10867,16,16,1.0,433.099,6929.588,258,24,8,0.1279,
10868,12,12,1.0,607.939,7295.263,320,27,15,0.2109,
10869,13,13,1.0,580.371,7544.818,303,30,17,0.2002,
10870,15,15,1.0,412.893,6193.393,241,19,4,0.1976,
10871,16,16,1.0,431.302,6900.832,272,34,18,0.1984,
10872,12,12,1.0,585.623,7027.476,308,20,8,0.2609,
10873,10,10,1.0,745.735,7457.35,348,16,6,0.3156,
10874,10,10,1.0,723.311,7233.112,335,14,4,0.3217,
10875,16,16,1.0,427.529,6840.468,263,27,11,0.191,
10876,10,10,1.0,670.626,6706.264,352,20,10,0.2671,
10877,13,13,1.0,529.109,6878.419,276,27,14,0.2205,
10878,13,13,1.0,575.003,7475.035,314,26,13,0.2382,
10879,12,12,1.0,568.376,6820.511,346,27,15,0.2821,
10880,15,15,1.0,506.884,7603.26,320,22,7,0.1765,
10881,16,16,1.0,461.821,7389.142,253,24,8,0.179,
10882,16,16,1.0,447.52,7160.321,262,29,13,0.1799,
10883,15,15,1.0,484.534,7268.017,294,23,8,0.1807,
10884,11,11,1.0,675.438,7429.823,337,24,13,0.2299,
10885,10,10,1.0,713.581,7135.805,327,14,4,0.2571,
10886,13,13,1.0,567.198,7373.58,314,30,17,0.1844,
10887,10,10,1.0,673.029,6730.29,352,16,6,0.1985,
10888,10,10,1.0,642.648,6426.479,323,12,2,0.2112,
10889,15,15,1.0,453.469,6802.042,296,18,3,0.1638,
10890,11,11,1.0,609.11,6700.209,301,25,14,0.199,
10891,12,12,1.0,625.982,7511.778,355,40,28,0.2046,
10892,15,15,1.0,439.678,6595.172,228,19,4,0.1611,
10893,16,16,1.0,435.595,6969.521,253,22,6,0.1597,
10894,15,15,1.0,484.17,7262.556,255,23,8,0.1821,
10895,12,12,1.0,591.162,7093.941,318,17,5,0.2559,
10896,11,11,1.0,688.333,7571.667,365,25,14,0.2364,
10897,14,14,1.0,521.87,7306.178,293,16,2,0.194,
10898,14,14,1.0,504.946,7069.241,249,23,9,0.2058,
10899,13,13,1.0,526.385,6843.007,303,16,3,0.2107,
10900,11,11,1.0,620.624,6826.866,307,17,6,0.239,
10901,11,11,1.0,650.829,7159.122,347,24,13,0.2319,
10902,10,10,1.0,729.619,7296.193,353,17,7,0.2585,
10903,13,13,1.0,559.998,7279.976,331,17,4,0.2418,
10904,16,16,1.0,421.379,6742.062,252,30,14,0.1848,
10905,13,13,1.0,551.95,7175.346,316,33,20,0.2052,
10906,12,12,1.0,582.392,6988.7,309,15,3,0.2587,
10907,10,10,1.0,729.227,7292.271,339,22,12,0.2972,
10908,11,11,1.0,671.405,7385.455,363,19,8,0.282,
10909,15,15,1.0,469.789,7046.841,293,24,9,0.3056,
10910,13,13,1.0,521.665,6781.648,304,26,13,0.3079,
10911,13,13,1.0,538.437,6999.68,260,18,5,0.2247,
10912,15,15,1.0,458.773,6881.589,266,18,3,0.1831,
10913,10,10,1.0,663.873,6638.731,329,20,10,0.2657,
10914,13,13,1.0,606.667,7886.669,361,30,17,0.2193,
10915,13,13,1.0,561.974,7305.661,275,35,22,0.2155,
10916,10,10,1.0,686.378,6863.779,326,16,6,0.2927,
10917,14,14,1.0,586.594,8212.314,334,48,34,0.1887,
10918,12,12,1.0,613.961,7367.534,348,20,8,0.214,
10919,13,13,1.0,521.79,6783.265,273,21,8,0.2585,
10920,11,11,1.0,665.127,7316.395,346,24,13,0.2528,
10921,13,13,1.0,601.621,7821.069,341,34,21,0.2067,
10922,12,12,1.0,592.551,7110.608,324,24,12,0.2044,
10923,16,16,1.0,492.31,7876.953,281,52,36,0.1358,
10924,14,14,1.0,517.441,7244.178,313,40,26,0.1542,
10925,14,14,1.0,553.599,7750.384,284,36,22,0.1711,
