seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
10793,16,16,1.0,266.3,4260.804,106,16,0,0.0933,
10794,12,12,1.0,319.46,3833.518,102,12,0,0.0702,
10795,14,14,1.0,297.314,4162.391,110,14,0,0.0684,
10796,16,16,1.0,291.544,4664.699,105,16,0,0.0603,
10797,12,12,1.0,326.504,3918.05,114,12,0,0.0636,
10798,12,12,1.0,306.411,3676.937,110,12,0,0.0774,
10799,15,15,1.0,259.262,3888.926,93,15,0,0.0584,
10800,13,13,1.0,325.322,4229.187,101,13,0,0.0658,
10801,16,16,1.0,270.416,4326.649,86,16,0,0.072,
10802,13,13,1.0,339.718,4416.33,109,13,0,0.0521,
10803,16,16,1.0,256.835,4109.359,91,16,0,0.0961,
10804,15,15,1.0,262.273,3934.093,97,15,0,0.088,
10805,14,14,1.0,302.696,4237.739,102,14,0,0.0902,
10806,14,14,1.0,306.36,4289.041,109,14,0,0.0615,
10807,16,16,1.0,285.817,4573.079,113,16,0,0.117,
10808,11,11,1.0,348.3,3831.3,119,11,0,0.0661,
10809,13,13,1.0,333.058,4329.76,116,13,0,0.0668,
10810,15,15,1.0,300.856,4512.837,110,15,0,0.1004,
10811,15,15,1.0,280.555,4208.329,117,15,0,0.0946,
10812,12,12,1.0,337.611,4051.333,115,12,0,0.0763,
10813,10,10,1.0,362.635,3626.354,122,10,0,0.0836,
10814,12,12,1.0,311.599,3739.194,114,12,0,0.0702,
10815,14,14,1.0,261.027,3654.379,97,14,0,0.1008,
10816,14,14,1.0,323.838,4533.729,108,14,0,0.0578,
10817,10,10,1.0,371.617,3716.17,118,10,0,0.0494,
10818,16,16,1.0,310.215,4963.432,105,16,0,0.0695,
10819,14,14,1.0,303.882,4254.349,103,14,0,0.0661,
10820,14,14,1.0,287.839,4029.743,104,14,0,0.0722,
10821,15,15,1.0,287.831,4317.461,109,15,0,0.0706,
10822,16,16,1.0,289.659,4634.548,119,16,0,0.0731,
10823,13,13,1.0,290.342,3774.451,115,13,0,0.0634,
10824,13,13,1.0,319.346,4151.502,112,13,0,0.0555,
10825,16,16,1.0,277.72,4443.521,102,16,0,0.0952,
10826,11,11,1.0,354.214,3896.355,122,11,0,0.0546,
10827,13,13,1.0,366.899,4769.687,106,13,0,0.0781,
10828,16,16,1.0,264.674,4234.776,96,16,0,0.1016,
10829,13,13,1.0,305.717,3974.315,118,13,0,0.0728,
10830,14,14,1.0,291.114,4075.601,113,14,0,0.0823,
10831,12,12,1.0,359.248,4310.978,113,12,0,0.0549,
10832,15,15,1.0,260.916,3913.745,100,15,0,0.1142,
10833,11,11,1.0,374.026,4114.289,124,11,0,0.0514,
10834,12,12,1.0,344.22,4130.644,104,12,0,0.0565,
10835,15,15,1.0,276.462,4146.923,110,15,0,0.1114,
10836,15,15,1.0,282.108,4231.614,103,15,0,0.0815,
10837,15,15,1.0,285.094,4276.41,107,15,0,0.0948,
10838,13,13,1.0,271.7,3532.103,102,13,0,0.0748,
10839,15,15,1.0,280.044,4200.662,96,15,0,0.0797,
10840,14,14,1.0,283.941,3975.17,117,14,0,0.073,
10841,16,16,1.0,259.903,4158.448,97,16,0,0.1028,
10842,14,14,1.0,261.715,3664.016,97,14,0,0.0788,
10843,14,14,1.0,269.207,3768.895,112,14,0,0.0908,
10844,13,13,1.0,282.738,3675.595,103,13,0,0.0774,
