seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
313,14,14,1.0,551.262,7717.661,273,38,24,0.2468,
314,11,11,1.0,642.082,7062.904,329,24,13,0.3495,
315,13,13,1.0,506.38,6582.945,311,17,4,0.2885,
316,10,10,1.0,747.414,7474.143,340,20,10,0.3445,
317,13,13,1.0,575.535,7481.955,323,18,5,0.3036,
318,15,15,1.0,493.363,7400.444,314,33,18,0.2766,
319,11,11,1.0,629.824,6928.065,370,19,8,0.3947,
320,13,13,1.0,543.613,7066.971,286,15,2,0.3434,
321,12,12,1.0,563.184,6758.205,284,13,1,0.3398,
322,16,16,1.0,464.824,7437.191,295,36,20,0.2251,
323,15,15,1.0,449.915,6748.721,227,20,5,0.2777,
324,14,14,1.0,510.818,7151.448,285,17,3,0.2591,
325,14,14,1.0,522.519,7315.267,283,33,19,0.2617,
326,10,10,1.0,784.874,7848.738,383,18,8,0.3923,
327,16,16,1.0,494.742,7915.869,247,34,18,0.2358,
328,15,15,1.0,428.154,6422.311,244,23,8,0.2412,
329,16,16,1.0,500.938,8015.002,256,30,14,0.1809,
330,14,14,1.0,552.099,7729.38,303,27,13,0.2584,
331,16,16,1.0,433.476,6935.623,222,30,14,0.2016,
332,11,11,1.0,648.131,7129.442,352,22,11,0.3405,
333,14,14,1.0,517.218,7241.052,336,42,28,0.2675,
334,11,11,1.0,671.38,7385.182,335,27,16,0.3378,
335,11,11,1.0,646.384,7110.229,309,26,15,0.3344,
336,10,10,1.0,750.171,7501.713,358,24,14,0.3147,
337,11,11,1.0,619.609,6815.697,342,23,12,0.3108,
338,10,10,1.0,726.096,7260.962,328,16,6,0.319,
339,11,11,1.0,636.458,7001.042,326,34,23,0.4371,
340,13,13,1.0,592.539,7703.011,333,39,26,0.2744,
341,14,14,1.0,512.752,7178.528,292,20,6,0.2269,
342,10,10,1.0,694.025,6940.25,345,16,6,0.4377,
343,11,11,1.0,718.868,7907.549,348,33,22,0.3297,
344,13,13,1.0,538.123,6995.594,297,25,12,0.2708,
345,16,16,1.0,416.772,6668.359,231,27,11,0.1818,
346,14,14,1.0,535.511,7497.16,334,30,16,0.2667,
347,12,12,1.0,605.084,7261.01,297,26,14,0.3093,
348,16,16,1.0,464.233,7427.733,258,37,21,0.1869,
349,13,13,1.0,604.589,7859.66,316,41,28,0.2275,
350,12,12,1.0,603.962,7247.543,313,18,6,0.2709,
351,16,16,1.0,431.821,6909.13,236,21,5,0.1864,
352,12,12,1.0,604.733,7256.796,364,20,8,0.3928,
353,10,10,1.0,666.949,6669.493,318,13,3,0.301,
354,11,11,1.0,625.698,6882.68,333,11,0,0.4844,
355,11,11,1.0,678.68,7465.478,346,20,9,0.4505,
356,15,15,1.0,500.961,7514.42,275,39,24,0.2713,
357,11,11,1.0,675.757,7433.323,341,17,6,0.3728,
358,16,16,1.0,488.712,7819.398,253,32,16,0.2393,
359,10,10,1.0,742.619,7426.189,392,22,12,0.3776,
360,11,11,1.0,602.13,6623.427,284,14,3,0.3598,
361,14,14,1.0,563.733,7892.257,264,44,30,0.2782,
362,16,16,1.0,464.024,7424.389,233,21,5,0.2128,
363,16,16,1.0,474.561,7592.977,279,51,35,0.2129,
364,16,16,1.0,470.266,7524.249,209,48,32,0.1982,
365,15,15,1.0,455.986,6839.792,292,20,5,0.223,
366,10,10,1.0,726.087,7260.873,345,23,13,0.3651,
367,10,10,1.0,738.389,7383.888,361,31,21,0.3487,
368,13,13,1.0,557.386,7246.022,276,20,7,0.2646,
369,16,16,1.0,424.061,6784.972,243,28,12,0.1835,
370,10,10,1.0,750.736,7507.363,360,26,16,0.2994,
371,12,12,1.0,594.544,7134.524,322,24,12,0.2593,
372,10,10,1.0,733.196,7331.958,342,21,11,0.3264,
373,10,10,1.0,742.622,7426.219,360,15,5,0.3401,
374,12,12,1.0,581.479,6977.747,319,22,10,0.2622,
375,11,11,1.0,658.736,7246.096,313,24,13,0.3063,
376,15,15,1.0,487.691,7315.361,250,39,24,0.1975,
377,11,11,1.0,674.601,7420.614,308,26,15,0.389,
378,10,10,1.0,759.637,7596.371,385,26,16,0.3661,
379,10,10,1.0,735.008,7350.084,372,15,5,0.3139,
380,11,11,1.0,656.577,7222.351,358,12,1,0.3076,
381,13,13,1.0,559.006,7267.079,297,30,17,0.2631,
382,10,10,1.0,733.087,7330.866,328,17,7,0.3539,
383,14,14,1.0,554.068,7756.953,315,42,28,0.2502,
384,15,15,1.0,473.699,7105.481,267,29,14,0.2415,
385,10,10,1.0,741.237,7412.366,356,20,10,0.3187,
386,14,14,1.0,487.817,6829.437,274,29,15,0.2634,
387,13,13,1.0,605.449,7870.84,327,18,5,0.3153,
388,16,16,1.0,454.801,7276.809,247,32,16,0.232,
389,15,15,1.0,473.158,7097.374,260,21,6,0.2308,
390,14,14,1.0,526.318,7368.45,288,33,19,0.4167,
391,13,13,1.0,572.143,7437.86,310,20,7,0.4146,
392,14,14,1.0,486.752,6814.535,282,30,16,0.3651,
393,12,12,1.0,586.29,7035.482,306,14,2,0.3156,
394,11,11,1.0,681.661,7498.276,318,21,10,0.2966,
395,12,12,1.0,570.931,6851.171,352,22,10,0.3808,
396,10,10,1.0,772.677,7726.775,361,24,14,0.3533,
397,10,10,1.0,728.966,7289.663,365,20,10,0.3551,
398,13,13,1.0,510.113,6631.463,261,23,10,0.3499,
399,10,10,1.0,721.407,7214.069,360,23,13,0.3692,
400,12,12,1.0,614.237,7370.849,313,27,15,0.2781,
401,13,13,1.0,543.934,7071.142,310,32,19,0.3131,
402,16,16,1.0,453.773,7260.371,280,30,14,0.2118,
403,11,11,1.0,611.024,6721.26,344,16,5,0.3284,
404,10,10,1.0,699.715,6997.145,325,19,9,0.3529,
405,10,10,1.0,739.826,7398.265,366,17,7,0.4256,
406,13,13,1.0,580.92,7551.963,369,20,7,0.35,
407,15,15,1.0,480.287,7204.303,270,30,15,0.2641,
408,16,16,1.0,457.342,7317.47,248,26,10,0.1985,
409,16,16,1.0,451.432,7222.919,247,28,12,0.1983,
410,11,11,1.0,685.521,7540.727,320,30,19,0.3409,
411,11,11,1.0,671.645,7388.096,342,20,9,0.4687,
412,12,12,1.0,594.505,7134.059,309,22,10,0.4898,
413,16,16,1.0,466.572,7465.155,267,30,14,0.2646,
414,13,13,1.0,582.539,7573.007,313,30,17,0.2564,
415,16,16,1.0,428.248,6851.961,245,23,7,0.2019,
416,12,12,1.0,650.787,7809.443,380,41,29,0.3733,
417,14,14,1.0,566.799,7935.19,288,42,28,0.2253,
418,12,12,1.0,605.558,7266.696,296,17,5,0.311,
419,14,13,0.928571,664.736,8641.567,279,127,114,0.2489,
420,10,10,1.0,720.952,7209.522,341,12,2,0.3648,
421,15,15,1.0,489.085,7336.268,242,29,14,0.2737,
422,13,13,1.0,558.047,7254.61,269,34,21,0.2852,
423,12,12,1.0,574.421,6893.056,333,25,13,0.311,
424,14,14,1.0,488.55,6839.703,284,15,1,0.2435,
425,13,13,1.0,574.172,7464.233,330,31,18,0.2855,
426,11,11,1.0,662.72,7289.916,353,20,9,0.3497,
427,11,11,1.0,591.609,6507.697,322,14,3,0.3666,
428,12,12,1.0,591.334,7096.008,349,24,12,0.3363,
