seed,n_sources,cleared,ratio,avg_locate_clear_s,virtual_total_s,n_measure,n_clear,n_clear_miss,wall_s,error
951,16,16,1.0,318.987,5103.8,122,16,0,0.1693,
952,10,10,1.0,413.565,4135.651,134,10,0,0.1294,
953,10,10,1.0,419.316,4193.164,129,10,0,0.1213,
954,11,11,1.0,386.333,4249.66,138,11,0,0.1506,
955,15,15,1.0,329.295,4939.422,135,15,0,0.1656,
956,15,15,1.0,322.429,4836.442,126,15,0,0.1644,
957,13,13,1.0,361.81,4703.526,130,13,0,0.1132,
958,12,12,1.0,391.906,4702.877,133,12,0,0.1248,
959,13,13,1.0,368.224,4786.915,141,13,0,0.1428,
960,13,13,1.0,352.51,4582.631,140,13,0,0.129,
961,15,15,1.0,316.591,4748.861,131,15,0,0.1288,
962,12,12,1.0,382.638,4591.659,132,12,0,0.1457,
963,14,14,1.0,346.507,4851.101,124,14,0,0.1214,
964,16,16,1.0,336.161,5378.577,116,16,0,0.1235,
965,11,11,1.0,361.225,3973.472,137,11,0,0.1058,
966,10,10,1.0,437.237,4372.369,135,10,0,0.132,
967,14,14,1.0,327.901,4590.615,116,14,0,0.1047,
968,16,16,1.0,329.787,5276.598,122,16,0,0.1262,
969,13,13,1.0,366.631,4766.209,141,13,0,0.1076,
970,16,16,1.0,339.622,5433.956,142,16,0,0.1874,
971,12,12,1.0,393.506,4722.074,136,12,0,0.1954,
972,15,15,1.0,337.436,5061.533,140,15,0,0.284,
973,11,11,1.0,412.674,4539.417,134,11,0,0.1602,
974,12,12,1.0,346.17,4154.038,137,12,0,0.199,
975,13,13,1.0,362.616,4714.008,134,13,0,0.1465,
976,16,16,1.0,316.675,5066.797,127,16,0,0.1613,
977,15,15,1.0,350.185,5252.776,144,15,0,0.1669,
978,14,14,1.0,351.487,4920.821,141,14,0,0.1862,
979,13,13,1.0,380.945,4952.285,130,13,0,0.1594,
980,13,13,1.0,360.915,4691.894,138,13,0,0.1834,
981,11,11,1.0,423.486,4658.344,140,11,0,0.131,
982,14,14,1.0,337.394,4723.51,141,14,0,0.1395,
983,15,15,1.0,357.679,5365.186,125,15,0,0.1445,
984,16,16,1.0,347.505,5560.079,122,16,0,0.1458,
985,12,12,1.0,369.529,4434.345,130,12,0,0.1342,
986,10,10,1.0,423.04,4230.403,137,10,0,0.1389,
987,14,14,1.0,366.246,5127.437,138,14,0,0.1632,
988,12,12,1.0,364.175,4370.1,128,12,0,0.1145,
989,16,16,1.0,314.037,5024.584,112,16,0,0.1215,
990,16,16,1.0,313.649,5018.382,126,16,0,0.1476,
991,11,11,1.0,394.59,4340.49,131,11,0,0.1331,
992,11,11,1.0,356.168,3917.845,123,11,0,0.1275,
993,10,10,1.0,444.016,4440.155,148,10,0,0.1418,
994,11,11,1.0,378.563,4164.192,124,11,0,0.1118,
